Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,Dachshund,6.18,Female,42.93,Loss Of Appetite,Lethargy,Vomiting,Coughing,5 days,Yes,Yes,No,Yes,No,No,Yes,Yes,No,39.3°C,129.06,Canine Distemper
Dog,Labrador,9.18,Male,22.97,Fever,Dehydration,Labored Breathing,Nasal Discharge,9 days,No,No,No,No,No,Yes,Yes,No,No,38.6°C,83.12,Lyme Disease
Dog,Labrador Retriever,3.3,Female,26.0,Persistent Cough,Lethargy,Nasal Discharge,Sneezing,1 weeks,Yes,No,No,Yes,Yes,No,No,Yes,No,39.8°C,120.0,Canine Influenza
Dog,Beagle,6.7,Female,16.5,Fever,Vomiting,Abdominal Pain,Jaundice,20 days,Yes,No,Yes,Yes,No,Yes,,,,39.2,113.0,Canine Hepatitis
Dog,Labrador Retriever,10.91,Female,27.97,Coughing,Skin Lesions,Anorexia,Nasal Discharge,12 days,Yes,No,No,No,No,No,No,No,No,39.1°C,95.88,Lyme Disease
Dog,Poodle,8.0,Male,15.0,Coughing,Labored Breathing,Lethargy,Appetite Loss,1 week,Yes,No,Yes,No,Yes,No,No,No,Yes,39.3°C,126.0,Kennel Cough
Dog,Labrador,3.96,Male,4.65,Vomiting,Fever,Lethargy,Loss Of Appetite,3 days,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,39.1°C,110.77,Canine Parvovirus
Dog,Akita,7.2,Male,20.7,Eye_Discharge,Nasal_Discharge,Weakness,Eye Discharge,11 hours,No,No,No,Yes,No,No,No,Yes,No,39.0°C,101.0,Kennel Cough
Dog,Chihuahua,7.58,Male,26.23,Lethargy,Joint Pain,Change In Gait,Difficulty Rising,2 weeks,No,No,No,No,No,Yes,No,No,No,38.8°C,123.64,Arthritis
Dog,Dalmatian,8.6,Male,27.5,Diarrhea,Weakness,Coughing,Fever,3 days,Yes,Yes,No,No,No,No,No,No,No,39.0°C,66.0,Gastroenteritis
Dog,Bulldog,11.3,Female,14.1,Pale Gums,Lethargy,Diarrhea,Neurological Signs,7 days,Yes,No,Yes,No,No,Yes,No,No,No,39.7°C,96.0,Tick-Borne Disease
Dog,Dachshund,10.81,Male,3.68,Eye Discharge,Fever,Vomiting,Diarrhea,2 days,Yes,No,No,No,No,Yes,No,No,No,38.8°C,88.0,Lyme Disease
Dog,Beagle,1.03,Female,10.42,Nasal_Discharge,Vomiting,Anorexia,Dehydration,10 days,No,No,No,Yes,Yes,No,No,Yes,Yes,39.1°C,85.81,Kennel Cough
Dog,Chihuahua,4.4,Female,6.2,Fever,Eye Discharge,Lameness,Eye_Discharge,3 weeks,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,39.9°C,126.0,Canine Distemper
Dog,Corgi,0.5,Male,14.1,Anorexia,Lethargy,Diarrhea,Fever,10 days,No,Yes,Yes,No,No,No,No,No,No,39.4°C,130.0,Parvovirus
Dog,Labrador Retriever,0.4,Female,25.7,Fever,Labored Breathing,Fever,Anorexia,7 weeks,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,129.0,Parvovirus
Dog,Dachshund,1.45,Male,11.4,<missing>,Jaundice,Vomiting,Diarrhea,8 days,Yes,Yes,Yes,Yes,No,Yes,,,,37.99,98.68,Canine Leptospirosis
Dog,Rottweiler,2.5,Male,61.8,Weakness,Eye_Discharge,Lameness,Nasal_Discharge,10 days,Yes,No,Yes,Yes,No,No,No,Yes,No,38.3°C,127.0,Kennel Cough
Dog,Pug,9.5,Female,24.3,Coughing,Loss Of Appetite,Vomiting,Lameness,6 hours,Yes,No,No,No,No,Yes,No,No,No,38.3°C,95.69,Lyme Disease
Dog,Dalmatian,13.4,Female,14.7,Reluctance To Play,Stiffness,Change In Gait,Joint Pain,14 days,No,No,No,No,No,Yes,No,No,No,39.2°C,107.0,Arthritis
Dog,Cocker Spaniel,0.92,Male,-0.83,Lethargy,Vomiting,Fever,Lameness,6 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,146.99,Parvovirus
Dog,Bulldog,3.2,Male,8.8,Skin Lesions,Lameness,Weakness,Fever,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.6°C,84.0,Canine Distemper
Dog,Labrador,5.69,Male,23.05,Diarrhea,Fever,Weakness,Dehydration,15 days,Yes,Yes,Yes,No,No,Yes,,,,43.68,97.17,Salmonellosis
Dog,Yorkshire Terrier,11.5,Male,2.2,Anorexia,Dehydration,Diarrhea,Lethargy,7 days,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,104.0,Gastroenteritis
Dog,Dachshund,5.3,Male,24.1,Fever,Coughing,Diarrhea,Eye_Discharge,12 days,Yes,No,Yes,Yes,Yes,No,No,Yes,No,39.8°C,71.0,Canine Distemper
Dog,Corgi,7.36,Male,55.05,Labored Breathing,Eye Discharge,Coughing,<missing>,4 weeks,No,No,No,No,Yes,No,No,Yes,No,39.9°C,89.11,Canine Distemper
Dog,Cocker Spaniel,9.0,Male,24.58,Labored Breathing,Fever,Coughing,Anorexia,14 days,No,No,No,Yes,Yes,No,No,Yes,No,38.6°C,71.39,Kennel Cough
Dog,Rottweiler,8.0,Male,24.5,Loss Of Appetite,Lethargy,Vomiting,Diarrhea,21 days,Yes,Yes,Yes,No,Yes,Yes,No,No,No,39.5°C,62.0,Tick-Borne Disease
Dog,Husky,2.59,Female,15.11,Eye_Discharge,Diarrhea,<missing>,Lameness,4 days,Yes,No,Yes,Yes,No,No,No,Yes,No,39.0°C,116.29,Canine Distemper
Dog,Corgi,3.4,Female,14.0,Dehydration,Skin Lesions,Lameness,Nasal_Discharge,6 hours,No,No,Yes,No,Yes,No,No,No,Yes,40.8°C,80.0,Canine Distemper
Dog,Husky,0.62,Female,27.13,Fever,Lameness,Diarrhea,<missing>,2 days,Yes,No,Yes,No,No,No,No,No,No,39.8°C,168.39,Parvovirus
Dog,Rottweiler,6.95,Male,33.92,Fever,Jaundice,Vomiting,Abdominal Pain,21 days,Yes,Yes,Yes,Yes,No,No,,,,42.89,85.51,Canine Hepatitis
Dog,Akita,1.19,Female,36.96,Nasal_Discharge,Skin Lesions,Nasal Discharge,Anorexia,11 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,102.04,Canine Distemper
Dog,Dalmatian,4.17,Female,25.76,Lethargy,Vomiting,Loss Of Appetite,<missing>,5 days,Yes,No,Yes,Yes,No,Yes,No,No,No,39.2°C,122.41,Parvovirus
Dog,Doberman Pinscher,12.0,Male,32.2,Vomiting,Nasal Discharge,Skin Lesions,Vomiting,15 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,63.0,Gastroenteritis
Dog,Cocker Spaniel,3.08,Female,27.43,Labored Breathing,Vomiting,Anorexia,<missing>,4 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.9°C,117.2,Canine Distemper
Dog,Poodle,4.4,Male,22.8,Dehydration,Fever,Skin Lesions,Lameness,10 days,No,No,No,Yes,No,No,No,No,Yes,38.6°C,90.0,Kennel Cough
Dog,Poodle,10.45,Male,13.98,Skin Lesions,Eye Discharge,Loss Of Appetite,Nasal Discharge,3 days,Yes,No,Yes,No,No,Yes,No,No,No,38.6°C,84.75,Lyme Disease
Dog,Siberian Husky,10.2,Female,40.9,Fever,Diarrhea,Anorexia,Labored Breathing,4 days,Yes,No,Yes,No,No,No,No,No,No,38.6°C,107.0,Gastroenteritis
Dog,Chihuahua,1.68,Female,33.4,<missing>,Lameness,Eye Discharge,Anorexia,13 days,Yes,No,Yes,No,No,No,No,No,No,37.9°C,62.54,Gastroenteritis
Dog,Border Collie,12.04,Female,15.22,Joint Pain,Change In Gait,Reluctance To Play,Difficulty Rising,8 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,76.54,Arthritis
Dog,Golden Retriever,10.0,Female,26.4,Appetite Loss,Vomiting,Coughing,Diarrhea,1 days,Yes,No,Yes,No,No,No,No,No,No,38.2°C,82.0,Gastroenteritis
Dog,Chihuahua,3.5,Male,22.5,Nasal Discharge,Sneezing,Ocular Discharge,Reduced Appetite,9 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.0°C,87.0,Canine Influenza
Dog,Poodle,5.0,Male,12.4,Vomiting,Nasal_Discharge,Anorexia,Nasal Discharge,3 days,No,Yes,No,Yes,No,No,No,Yes,Yes,40.5°C,110.0,Canine Distemper
Dog,Golden Retriever,0.97,Male,33.79,<missing>,Eye Discharge,Fever,Vomiting,10 days,Yes,No,Yes,Yes,No,No,No,No,No,39.7°C,131.79,Parvovirus
Dog,Cocker Spaniel,0.3,Female,35.7,Nasal Discharge,Lameness,Eye Discharge,Fever,3 days,Yes,No,No,No,No,No,No,No,No,38.9°C,144.0,Gastroenteritis
Dog,Akita,10.7,Female,13.0,Labored Breathing,Eye Discharge,Nasal Discharge,Loss Of Appetite,7 days,No,No,No,No,No,Yes,No,No,No,39.2°C,80.0,Lyme Disease
Dog,Dachshund,2.1,Male,14.4,Fever,Nasal_Discharge,Eye Discharge,Coughing,10 days,Yes,No,Yes,Yes,No,No,No,No,Yes,39.6°C,63.0,Canine Distemper
Dog,Bulldog,1.6,Female,6.5,Labored Breathing,Anorexia,Skin Lesions,Vomiting,5 days,No,No,No,No,No,No,No,Yes,No,38.5°C,125.0,Kennel Cough
Dog,Corgi,7.35,Female,18.56,Vomiting,Nasal Discharge,Lameness,Eye Discharge,8 weeks,No,No,No,Yes,Yes,No,No,Yes,No,38.9°C,113.48,Kennel Cough
Dog,German Shepherd,6.02,Female,20.8,Labored Breathing,Coughing,Skin Lesions,Anorexia,9 hours,No,No,No,Yes,No,No,No,Yes,No,39.4°C,75.92,Kennel Cough
Dog,Doberman Pinscher,1.2,Female,23.2,Lameness,Coughing,Vomiting,Nasal_Discharge,12 days,No,No,No,Yes,Yes,No,No,No,Yes,40.0°C,68.0,Kennel Cough
Dog,Labrador Retriever,5.27,Female,12.91,Sneezing,Persistent Cough,Lethargy,Nasal Discharge,13 days,No,Yes,No,Yes,Yes,No,No,Yes,No,39.6°C,71.54,Canine Influenza
Dog,Poodle,4.0,Female,1.4,Fever,Weakness,Diarrhea,Eye Discharge,11 days,No,No,No,No,No,Yes,No,No,No,38.4°C,77.0,Lyme Disease
Dog,Doberman Pinscher,4.74,Male,14.31,Skin Lesions,Weakness,Eye_Discharge,Labored Breathing,6 days,No,No,No,Yes,Yes,No,No,No,No,38.8°C,69.9,Kennel Cough
Dog,Doberman Pinscher,0.7,Female,7.9,Lethargy,Vomiting,Diarrhea,Anorexia,8 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,141.0,Lyme Disease
Dog,Dalmatian,7.8,Female,17.8,Lameness,Swollen Lymph Nodes,Lethargy,Jaundice,8 weeks,No,No,No,No,No,Yes,No,No,No,38.8°C,132.0,Tick-Borne Disease
Dog,Chihuahua,9.98,Male,42.58,Diarrhea,Anorexia,Fever,Labored Breathing,4 days,Yes,No,Yes,No,No,No,No,No,No,38.6°C,103.36,Gastroenteritis
Dog,Beagle,9.7,Male,14.3,Skin Lesions,Dehydration,Lameness,Anorexia,14 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,94.0,Lyme Disease
Dog,Akita,3.6,Male,11.2,Fever,Skin Lesions,Nasal Discharge,Anorexia,9 days,Yes,No,No,Yes,No,No,No,Yes,Yes,39.5°C,111.0,Canine Distemper
Dog,Dalmatian,3.7,Female,23.93,Diarrhea,Fever,Anorexia,Dehydration,14 days,No,No,No,No,No,No,No,Yes,No,38.4°C,80.82,Kennel Cough
Dog,Siberian Husky,3.45,Female,13.17,Skin Lesions,Dehydration,Nasal_Discharge,Lameness,6 hours,No,No,Yes,No,Yes,No,No,No,Yes,40.8°C,76.85,Canine Distemper
Dog,Golden Retriever,7.76,Male,22.27,Coughing,Fever,Lameness,Labored Breathing,5 days,Yes,No,Yes,No,No,Yes,No,No,No,38.5°C,94.34,Lyme Disease
Dog,Beagle,9.5,Male,8.0,Fever,Vomiting,Diarrhea,Jaundice,12 days,Yes,No,Yes,Yes,No,No,,,,40,93.0,Canine Leptospirosis
Dog,Corgi,0.93,Female,4.84,Weakness,Diarrhea,Vomiting,<missing>,2 days,No,Yes,Yes,No,No,No,No,No,No,40.1°C,108.37,Parvovirus
Dog,Dachshund,0.87,Male,23.84,Eye Discharge,Dehydration,Vomiting,Nasal Discharge,4 days,Yes,Yes,Yes,No,No,No,No,No,No,39.0°C,159.2,Parvovirus
Dog,Labrador Retriever,0.79,Female,8.88,Coughing,Diarrhea,Skin Lesions,Labored Breathing,4 days,Yes,Yes,Yes,No,No,No,No,No,No,40.0°C,135.7,Parvovirus
Dog,Pit Bull,9.45,Male,1.87,Vomiting,Lethargy,Diarrhea,Loss Of Appetite,2 days,Yes,Yes,No,No,No,Yes,No,No,Yes,39.1°C,138.79,Gastroenteritis
Dog,Yorkshire Terrier,0.4,Female,4.5,Skin Lesions,Anorexia,Dehydration,Lethargy,2 weeks,Yes,No,Yes,No,No,No,No,No,No,39.2°C,125.0,Gastroenteritis
Dog,Beagle,2.0,Female,9.0,Fever,Vomiting,Lethargy,Skin Lesions,3 days,Yes,Yes,No,No,No,Yes,Yes,No,No,39.2°C,132.0,Canine Distemper
Dog,Beagle,10.6,Male,13.8,Difficulty Rising,Lethargy,Stiffness,Reluctance To Play,9 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,74.0,Arthritis
Dog,Beagle,5.89,Female,11.8,Nasal_Discharge,Coughing,Skin Lesions,Weakness,1 days,No,No,No,Yes,No,No,No,No,No,38.5°C,116.32,Kennel Cough
Dog,Siberian Husky,4.35,Female,30.04,Lameness,Weakness,Eye Discharge,Labored Breathing,2 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.2°C,60.95,Kennel Cough
Dog,Husky,5.12,Female,28.28,Lameness,Fever,Nasal Discharge,Weakness,1 weeks,Yes,No,No,Yes,Yes,No,No,Yes,Yes,38.6°C,138.15,Kennel Cough
Dog,Beagle,7.6,Male,8.2,Fever,Vomiting,Abdominal Pain,Jaundice,10 days,Yes,No,Yes,No,No,No,,,,40.4,100.0,Canine Hepatitis
Dog,Boxer,0.38,Female,13.68,Fever,Diarrhea,Fever,Dehydration,4 weeks,Yes,Yes,Yes,Yes,No,No,No,No,No,39.2°C,133.49,Parvovirus
Dog,Border Collie,7.3,Female,9.4,Anorexia,Vomiting,Coughing,Weakness,12 days,Yes,Yes,Yes,No,No,No,No,No,No,38.4°C,124.0,Gastroenteritis
Dog,Dalmatian,1.0,Female,25.7,Nasal_Discharge,Eye Discharge,Nasal Discharge,Anorexia,12 days,No,Yes,No,No,No,No,No,Yes,Yes,39.5°C,72.0,Canine Distemper
Dog,Dalmatian,11.0,Male,29.3,Lameness,Swollen Lymph Nodes,Diarrhea,Neurological Signs,9 days,Yes,No,Yes,No,Yes,Yes,No,No,No,39.6°C,94.0,Tick-Borne Disease
Dog,Shih Tzu,4.91,Male,11.82,Nasal_Discharge,Anorexia,Nasal Discharge,Vomiting,3 days,No,Yes,No,Yes,No,No,No,Yes,Yes,40.5°C,116.95,Canine Distemper
Dog,Corgi,4.39,Female,17.67,Swollen Lymph Nodes,Fever,Pale Gums,Vomiting,13 days,Yes,Yes,No,No,No,Yes,No,No,No,40.2°C,103.34,Tick-Borne Disease
Dog,Rottweiler,5.0,Female,40.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,39.3°C,122.0,Canine Distemper
Dog,Dalmatian,0.6,Female,27.9,Vomiting,Vomiting,Eye Discharge,Labored Breathing,2 days,Yes,Yes,Yes,No,No,No,No,No,No,40.1°C,120.0,Parvovirus
Dog,Shih Tzu,1.8,Male,3.9,Vomiting,Eye Discharge,Nasal_Discharge,Weakness,6 days,Yes,No,No,No,No,No,No,Yes,Yes,39.0°C,79.0,Kennel Cough
Dog,Labrador,6.2,Male,12.9,Sneezing,Fever,Ocular Discharge,Persistent Cough,19 days,Yes,No,No,Yes,No,No,No,No,Yes,40.3°C,138.0,Canine Influenza
Dog,Labrador,0.7,Male,22.9,Skin Lesions,Coughing,Lameness,Anorexia,10 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,140.0,Kennel Cough
Dog,Doberman Pinscher,2.18,Male,14.12,Eye Discharge,Coughing,Fever,Nasal_Discharge,10 days,Yes,No,Yes,Yes,No,No,No,No,Yes,39.6°C,57.5,Canine Distemper
Dog,Shih Tzu,1.3,Male,4.8,Coughing,Eye Discharge,Weakness,Labored Breathing,4 days,Yes,No,Yes,No,Yes,No,No,Yes,Yes,38.8°C,85.0,Canine Distemper
Dog,Shih Tzu,0.3,Male,5.1,Fever,Labored Breathing,Dehydration,Vomiting,14 days,No,Yes,Yes,No,No,No,No,No,No,39.2°C,134.0,Parvovirus
Dog,Golden Retriever,4.48,Female,9.05,Neurological Signs,Lameness,Diarrhea,Lethargy,17 days,Yes,No,Yes,No,No,Yes,No,Yes,No,39.4°C,133.28,Tick-Borne Disease
Dog,Cocker Spaniel,11.19,Male,4.75,Fever,Lameness,Coughing,Loss Of Appetite,5 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,88.12,Lyme Disease
Dog,Labrador,3.5,Female,33.1,Pale Gums,Vomiting,Jaundice,Loss Of Appetite,3 days,Yes,Yes,No,No,No,Yes,No,No,No,39.8°C,69.0,Tick-Borne Disease
Dog,Siberian Husky,9.2,Female,27.0,Diarrhea,Nasal Discharge,Fever,Lethargy,11 days,No,Yes,Yes,Yes,No,No,No,No,No,39.4°C,117.0,Gastroenteritis
Dog,Chihuahua,0.1,Female,5.2,Anorexia,Vomiting,Dehydration,Diarrhea,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,157.0,Parvovirus
Dog,Pit Bull,5.5,Male,32.2,Weakness,Lameness,Lethargy,Dehydration,6 days,Yes,No,Yes,No,No,No,No,No,No,38.3°C,74.0,Gastroenteritis
Dog,Labrador Retriever,5.6,Female,25.6,Diarrhea,Lethargy,Neurological Signs,Fever,12 days,Yes,No,Yes,No,No,No,No,No,No,40.0°C,73.0,Tick-Borne Disease
Dog,Shih Tzu,12.43,Male,16.0,Stiffness,Change In Gait,Limping,Lethargy,1 days,No,No,No,No,No,Yes,No,No,No,38.9°C,144.32,Arthritis
Dog,Shih Tzu,4.0,Male,8.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,39.2°C,115.0,Parvovirus
Dog,Yorkshire Terrier,3.21,Male,31.45,Nasal_Discharge,Skin Lesions,Coughing,Coughing,7 days,No,No,Yes,Yes,Yes,No,No,Yes,No,38.3°C,70.14,Kennel Cough
Dog,Husky,0.7,Female,35.7,Fever,Lethargy,Eye Discharge,Vomiting,12 days,Yes,No,No,No,No,No,No,No,No,40.1°C,148.0,Parvovirus
Dog,Cocker Spaniel,3.46,Male,9.58,Weakness,Eye_Discharge,Coughing,Eye Discharge,3 days,No,No,No,Yes,No,No,No,No,Yes,38.3°C,78.33,Kennel Cough
Dog,Corgi,3.99,Female,22.97,Vomiting,Loss Of Appetite,Lethargy,Fever,4 days,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,39.2°C,111.26,Distemper
Dog,Labrador,3.29,Male,11.11,Loss Of Appetite,Fever,<missing>,Lethargy,4 days,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,39.0°C,110.76,Canine Parvovirus
Dog,Poodle,3.79,Male,9.33,Diarrhea,Coughing,Vomiting,Nasal Discharge,9 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,59.32,Kennel Cough
Dog,Labrador Retriever,3.0,Male,24.1,Vomiting,Coughing,Fever,Eye Discharge,1 days,No,No,No,Yes,No,No,No,Yes,No,39.7°C,78.0,Kennel Cough
Dog,Beagle,6.1,Female,16.4,Fever,Vomiting,Abdominal Pain,Jaundice,8 days,Yes,Yes,No,No,No,No,,,,39.1,122.0,Canine Hepatitis
Dog,Doberman Pinscher,9.23,Female,33.73,Dehydration,Vomiting,<missing>,Eye Discharge,12 days,No,No,No,Yes,Yes,No,No,No,No,38.7°C,113.2,Kennel Cough
Dog,Akita,7.67,Female,23.45,Reduced Appetite,Fever,Lethargy,Nasal Discharge,21 days,Yes,Yes,No,Yes,No,No,No,Yes,No,39.0°C,149.23,Canine Influenza
Dog,Shih Tzu,1.37,Female,28.73,Loss Of Appetite,Lethargy,Coughing,Skin Lesions,10 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,80.19,Lyme Disease
Dog,Shih Tzu,9.1,Female,3.8,Lameness,Nasal_Discharge,Eye Discharge,Dehydration,7 days,No,No,No,Yes,Yes,No,No,Yes,No,39.1°C,75.0,Kennel Cough
Dog,Boxer,11.54,Female,49.3,Weakness,Lameness,Dehydration,Fever,14 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,124.29,Lyme Disease
Dog,Poodle,9.2,Female,3.2,Lethargy,Fever,Vomiting,Vomiting,14 hours,Yes,Yes,Yes,No,No,No,No,No,Yes,38.9°C,83.0,Gastroenteritis
Dog,Golden Retriever,2.0,Female,19.8,Appetite Loss,Fever,Diarrhea,Dehydration,14 days,Yes,Yes,Yes,No,No,No,No,No,No,38.2°C,105.0,Gastroenteritis
Dog,Beagle,9.5,Female,14.3,Dehydration,Weakness,Nasal Discharge,Diarrhea,2 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,114.0,Lyme Disease
Dog,Labrador,3.0,Male,27.5,Lameness,Labored Breathing,Nasal Discharge,Anorexia,9 days,No,No,No,Yes,No,No,No,Yes,No,39.2°C,97.0,Kennel Cough
Dog,Rottweiler,5.0,Female,42.0,Lethargy,Vomiting,Loss Of Appetite,Coughing,4 days,Yes,Yes,No,Yes,No,Yes,Yes,No,No,39.2°C,120.0,Canine Parvovirus
Dog,Rottweiler,4.65,Male,25.56,Nasal Discharge,Labored Breathing,Lameness,Lameness,11 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,84.25,Lyme Disease
Dog,Beagle,5.3,Male,39.1,Fever,Vomiting,Diarrhea,Jaundice,10 days,Yes,Yes,No,No,No,No,,,,40.1,89.0,Canine Leptospirosis
Dog,Beagle,5.69,Male,4.98,Dehydration,Vomiting,Diarrhea,Coughing,5 days,Yes,No,Yes,Yes,Yes,No,No,No,No,39.7°C,98.75,Canine Distemper
Dog,Pug,6.6,Male,35.8,Fever,Vomiting,Abdominal Pain,Jaundice,13 days,No,No,No,No,No,No,,,,40.4,121.0,Canine Hepatitis
Dog,Bulldog,8.92,Female,3.69,Lameness,Nasal_Discharge,Dehydration,Eye Discharge,7 days,No,No,No,Yes,Yes,No,No,Yes,No,39.1°C,74.84,Kennel Cough
Dog,Siberian Husky,5.0,Female,23.0,Weakness,Diarrhea,Nasal_Discharge,Skin Lesions,3 days,Yes,No,No,Yes,No,No,No,Yes,Yes,39.2°C,109.0,Kennel Cough
Dog,Beagle,8.7,Female,19.3,Fever,Vomiting,Abdominal Pain,Jaundice,18 days,Yes,Yes,No,No,No,Yes,,,,40.1,92.0,Canine Hepatitis
Dog,Boxer,6.0,Female,30.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,39.1°C,115.0,Canine Leptospirosis
Dog,Cocker Spaniel,10.1,Female,24.3,Dehydration,Eye Discharge,Vomiting,Fever,14 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,98.0,Lyme Disease
Dog,Boxer,4.1,Female,29.8,Nasal Discharge,Fever,Vomiting,Eye Discharge,2 days,Yes,Yes,Yes,No,Yes,No,No,No,No,39.1°C,82.0,Gastroenteritis
Dog,Poodle,3.2,Male,31.2,Appetite Loss,Lethargy,Vomiting,Skin Lesions,14 days,No,Yes,Yes,No,No,No,No,No,No,38.1°C,118.0,Gastroenteritis
Dog,German Shepherd,8.5,Male,20.4,Fever,Vomiting,Diarrhea,Jaundice,10 days,Yes,Yes,Yes,No,No,No,,,,40.5,121.0,Canine Leptospirosis
Dog,Labrador,3.35,Female,21.43,Nasal Discharge,Anorexia,Appetite Loss,Skin Lesions,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,117.52,Gastroenteritis
Dog,Beagle,1.66,Male,32.63,Eye Discharge,Lameness,Anorexia,Vomiting,13 days,Yes,No,Yes,No,No,No,No,No,No,37.9°C,62.89,Gastroenteritis
Dog,Border Collie,0.2,Male,30.63,Skin Lesions,Diarrhea,Vomiting,Lethargy,3 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,136.15,Gastroenteritis
Dog,Pug,9.45,Female,84.15,Fever,Nasal Discharge,Loss Of Appetite,<missing>,7 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,111.51,Lyme Disease
Dog,Akita,0.87,Female,33.51,Labored Breathing,<missing>,Anorexia,Fever,1 days,Yes,Yes,No,No,No,No,No,No,No,39.4°C,121.77,Parvovirus
Dog,Chihuahua,5.91,Female,32.54,Fever,Loss Of Appetite,Vomiting,Lethargy,4 days,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,39.1°C,112.2,Canine Leptospirosis
Dog,Bulldog,5.0,Male,22.0,Vomiting,Appetite Loss,Fever,Diarrhea,3 days,Yes,Yes,No,No,Yes,Yes,No,No,No,39.6°C,138.0,Gastroenteritis
Dog,Labrador,2.88,Male,32.47,Jaundice,Diarrhea,Vomiting,Fever,20 days,Yes,No,No,No,No,No,,,,35.96,105.21,Canine Leptospirosis
Dog,Siberian Husky,4.4,Female,39.2,Eye_Discharge,Coughing,Labored Breathing,Nasal_Discharge,5 days,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,40.3°C,72.0,Canine Distemper
Dog,Chihuahua,5.4,Male,4.8,Vomiting,Nasal_Discharge,Fever,Eye_Discharge,8 weeks,Yes,Yes,No,Yes,No,No,No,Yes,Yes,39.5°C,102.0,Canine Distemper
Dog,Pit Bull,8.04,Female,5.03,Fever,Vomiting,Abdominal Pain,Jaundice,17 days,No,No,Yes,No,No,No,,,,40.02,116.27,Canine Hepatitis
Dog,Doberman Pinscher,6.14,Male,18.06,Anorexia,Dehydration,Fever,Loss Of Appetite,8 days,No,No,No,No,No,Yes,No,No,No,38.2°C,111.71,Lyme Disease
Dog,Bulldog,0.8,Male,8.4,Nasal Discharge,Dehydration,Diarrhea,Vomiting,13 days,Yes,Yes,No,No,No,No,No,No,No,41.3°C,146.0,Parvovirus
Dog,German Shepherd,10.57,Male,42.34,Anorexia,Labored Breathing,Fever,Diarrhea,4 days,Yes,No,Yes,No,No,No,No,No,No,38.6°C,100.53,Gastroenteritis
Dog,Yorkshire Terrier,4.2,Male,8.24,Vomiting,Lethargy,<missing>,Fever,3 days,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,39.2°C,101.16,Canine Heartworm Disease
Dog,Beagle,5.6,Female,10.4,Dehydration,Nasal Discharge,Labored Breathing,Skin Lesions,23 hours,No,No,No,Yes,Yes,No,No,No,Yes,39.2°C,77.0,Kennel Cough
Dog,Chihuahua,7.25,Male,3.44,<missing>,Diarrhea,Loss Of Appetite,Coughing,2 weeks,No,No,No,No,No,No,No,No,No,38.0°C,69.45,Lyme Disease
Dog,Corgi,11.6,Male,14.2,Loss Of Appetite,Skin Lesions,Nasal Discharge,Eye Discharge,3 days,Yes,No,Yes,No,No,Yes,No,No,No,38.6°C,86.0,Lyme Disease
Dog,Chihuahua,0.97,Male,7.71,Eye Discharge,Fever,Vomiting,Anorexia,8 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,81.16,Parvovirus
